snapshot_version,cutoff_date,association_id,disease_code,pmid,subject_type,subject_id,source_field,evidence_text,evidence_start,evidence_end,confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,geography,PD-R-016-G01,affiliation,"Department of Pharmacology, Poona College of Pharmacy, Bharati Vidyapeeth Deemed University, Pune, Maharashtra, India. [email redacted from public snapshot]",0,142,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,intervention,PD-R-016-I01,title,Neurobehavioral assessment of hydroalcoholic extract of Trigonella foenum-graecum seeds in rodent models of Parkinson's disease.,0,128,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,method_model,PD-R-016-M01,abstract,The effects of SFSE-T on monoamino oxidase (MAO) enzyme in vitro as well as possible side effects of SFSE-T in vivo were also evaluated.,736,872,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,method_model,PD-R-016-M02,abstract,"The effects of single dose oral treatment of SFSE-T (10, 30 or 100 mg/kg) were studied using animal models of PD, namely, 6-hydroxydopamine (6-OHDA)-induced unilateral lesions in rats, and 4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced neurodegeneration in C57BL/6 mice.",461,735,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,method_model,PD-R-016-M03,abstract,"The effects of single dose oral treatment of SFSE-T (10, 30 or 100 mg/kg) were studied using animal models of PD, namely, 6-hydroxydopamine (6-OHDA)-induced unilateral lesions in rats, and 4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced neurodegeneration in C57BL/6 mice.",461,735,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,outcome,PD-R-016-O01,abstract,CONTEXT: Neuroprotective therapy to rescue dopaminergic neurons is an important trait in the management of Parkinson's disease (PD).,0,132,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,outcome,PD-R-016-O02,abstract,RESULTS: The concentration of TGN in a test sample of SFSE-T was found to be 82%.,873,954,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,outcome,PD-R-016-O03,abstract,"SFSE-T (30 mg/kg, oral) showed a significant increase in the number of ipsilateral rotations (45.67 rotations in 30-min period) as compared with vehicle control group (no rotations) when tested in 6-OHDA-induced unilateral lesioned rats.",955,1192,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,outcome,PD-R-016-O04,abstract,"SFSE-T (30 mg/kg, oral) showed significant reversal of motor dysfunction (spontaneous motor activity scores, speed, distance traveled and number of square crossed) caused by MPTP induced lesions in C57BL/6 mice in pretreatment (1 h) schedule but not in post-treatment (1 h) schedule.",1193,1476,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-016,PD,23368940,population,PD-R-016-P01,abstract,"The effects of single dose oral treatment of SFSE-T (10, 30 or 100 mg/kg) were studied using animal models of PD, namely, 6-hydroxydopamine (6-OHDA)-induced unilateral lesions in rats, and 4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced neurodegeneration in C57BL/6 mice.",461,735,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,entity,PD-R-017-E01,abstract,"Genipin, the aglycon of geniposide",529,563,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,entity,PD-R-017-E02,abstract,NF-kappaB activation,1202,1222,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,entity,PD-R-017-E03,abstract,nitric oxide (NO) release,974,999,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,geography,PD-R-017-G01,affiliation,"Kyung Hee University, Yongin-si 446-701, South Korea",77,129,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,intervention,PD-R-017-I01,abstract,Genipin was effective at inhibiting,926,961,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,method_model,PD-R-017-M01,abstract,cultured rat brain microglial cells,1005,1040,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,method_model,PD-R-017-M02,abstract,LPS-stimulated microglia,1381,1405,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,method_model,PD-R-017-M03,abstract,a mouse model of brain inflammation,1515,1550,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,outcome,PD-R-017-O01,abstract,inhibiting LPS-induced nitric oxide (NO) release,951,999,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,outcome,PD-R-017-O02,abstract,reduced the LPS-stimulated production of tumor necrosis factor-alpha,1050,1118,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-017,PD,20123040,outcome,PD-R-017-O03,abstract,effectively inhibited microglial activation in a mouse model,1468,1528,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,geography,PD-R-018-G01,affiliation,"Department of Neurosurgery, University of California, San Francisco, California 94143, USA. [email redacted from public snapshot]",0,117,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,intervention,PD-R-018-I01,abstract,"OBJECT: The authors discuss their method for placement of deep brain stimulation (DBS) electrodes using interventional MR (iMR) imaging and report on the accuracy of the technique, its initial clinical efficacy, and associated complications in a consecutive series of subthalamic nucleus (STN) DBS implants to treat Parkinson disease (PD).",0,339,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,method_model,PD-R-018-M01,title,Subthalamic nucleus deep brain stimulator placement using high-field interventional magnetic resonance imaging and a skull-mounted aiming device: technique and application accuracy.,0,181,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,method_model,PD-R-018-M02,abstract,"Clinical outcome was assessed using the Unified Parkinson's Disease Rating Scale part III (UPDRS III), in the off-medication state.",1124,1255,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,outcome,PD-R-018-O01,abstract,"OBJECT: The authors discuss their method for placement of deep brain stimulation (DBS) electrodes using interventional MR (iMR) imaging and report on the accuracy of the technique, its initial clinical efficacy, and associated complications in a consecutive series of subthalamic nucleus (STN) DBS implants to treat Parkinson disease (PD).",0,339,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,outcome,PD-R-018-O02,abstract,RESULTS: Twenty-nine patients with PD underwent iMR imaging-guided placement of 53 DBS electrodes into the STN.,1256,1367,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,outcome,PD-R-018-O03,abstract,The tip error was significantly smaller than for STN DBS electrodes implanted using traditional frame-based stereotaxy (3.1 +/- 1.41 mm).,1473,1610,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,outcome,PD-R-018-O04,abstract,"In bilaterally implanted patients, the mean improvement on the UPDRS III at 9 months postimplantation was 60%.",1778,1888,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-018,PD,19681683,population,PD-R-018-P01,abstract,"Preoperative imaging, DBS implantation, and postimplantation MR imaging were integrated into a single procedure performed with the patient in a state of general anesthesia.",473,645,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,entity,PD-R-019-E01,abstract,Hamilton Depression Rating Scale (HAMD),62,101,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,entity,PD-R-019-E02,abstract,Montgomery-Asberg Depression Rating Scale (MADRS),106,155,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,geography,PD-R-019-G01,affiliation,The Netherlands,79,94,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,method_model,PD-R-019-M01,abstract,Structured Clinical Interview for DSM-IV depressive disorder (SCID-D),349,418,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,method_model,PD-R-019-M02,abstract,Hamilton Depression Rating Scale (HAMD),62,101,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,method_model,PD-R-019-M03,abstract,Montgomery-Asberg Depression Rating Scale (MADRS),106,155,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,method_model,PD-R-019-M04,abstract,receiver operating characteristic (ROC) curves,686,732,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,outcome,PD-R-019-O01,abstract,resulted in a reduced specificity of both the HAMD and the MADRS,872,936,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,outcome,PD-R-019-O02,abstract,and an increased sensitivity of the MADRS,938,979,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-019,PD,20488273,population,PD-R-019-P01,abstract,A total of 224 patients,255,278,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,entity,PD-R-020-E01,abstract,"A multiple dosing regimen by weekly intravenous administration of the nanoparticles could reduce activated casapse-3 levels, significantly improve locomotor activity and rescue dopaminergic neuronal loss and in Parkinson's disease rats' brain.",983,1226,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,geography,PD-R-020-G01,affiliation,"Key Laboratory of Smart Drug Delivery, Ministry of Education and PLA, School of Pharmacy, Fudan University, Shanghai, People's Republic of China.",0,145,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,intervention,PD-R-020-I01,title,Targeting caspase-3 as dual therapeutic benefits by RNAi facilitating brain-targeted nanoparticles in a rat model of Parkinson's disease.,0,137,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,outcome,PD-R-020-O01,abstract,"As a result, inhibition the activation of caspase-3 would exert synergistic dual effect in brain in order to prevent the progress of Parkinson's disease.",161,314,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,outcome,PD-R-020-O02,abstract,"The resultant brain-targeted vector was complexed with caspase-3 short hairpin RNA coding plasmid DNA, yielding nanoparticles.",727,853,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,outcome,PD-R-020-O03,abstract,"A multiple dosing regimen by weekly intravenous administration of the nanoparticles could reduce activated casapse-3 levels, significantly improve locomotor activity and rescue dopaminergic neuronal loss and in Parkinson's disease rats' brain.",983,1226,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-020,PD,23675438,outcome,PD-R-020-O04,abstract,These results indicated the rabies virus glycoprotein peptide modified brain-targeted nanoparticles were promising gene delivery system for RNA interference to achieve anti-apoptotic and anti-inflammation synergistic therapeutic effects by down-regulation the expression and activation of caspase-3.,1227,1526,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,entity,PD-R-021-E01,abstract,cardiac MIBG uptake,302,321,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,entity,PD-R-021-E02,abstract,Washout-rate (WR),1027,1044,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,geography,PD-R-021-G01,affiliation,"Toyoake, Aichi 470-1192, Japan",70,100,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,method_model,PD-R-021-M01,abstract,cardiac MIBG scintigraphy,1151,1176,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,method_model,PD-R-021-M02,abstract,Unified Parkinson's Disease Rating Scale (UPDRS) motor score,495,555,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,method_model,PD-R-021-M03,abstract,clinically followed up during 29.9 ± 27.6 months,335,383,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,outcome,PD-R-021-O01,abstract,significantly lower cardiac MIBG H/M ratio in the delayed phase,942,1005,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,outcome,PD-R-021-O02,abstract,Washout-rate (WR) was significantly higher in probable PD cases,1027,1090,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,outcome,PD-R-021-O03,abstract,H/M ratio showed a significant decrease and WR significantly increased,1209,1279,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,population,PD-R-021-P01,abstract,154 non-demented patients showing parkinsonism,243,289,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,population,PD-R-021-P02,abstract,probable PD group (N=37),717,741,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,population,PD-R-021-P03,abstract,other groups (N=117),746,766,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-021,PD,26671120,population,PD-R-021-P04,abstract,Among 16 probable PD patients undergoing serial cardiac MIBG scintigraphy,1103,1176,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,geography,PD-R-023-G01,affiliation,"a Neurological Rehabilitation Unit , IRCCS National Neurological Institute ""C. Mondino"" Foundation , Pavia , Italy.",0,115,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,outcome,PD-R-023-O01,abstract,AIM: Evidence suggests that falls and associated bone fractures are more frequent in patients suffering from Parkinson's disease (PD) than in the general population.,0,165,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,outcome,PD-R-023-O02,abstract,"In this cross-sectional study we evaluated the clinical and biochemical characteristics that are associated to falls, fractures and bone health in a population of PD subjects.",166,341,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,outcome,PD-R-023-O03,abstract,"RESULTS: We detected a greater degree of osteoporosis in PD subjects as compared to controls, more pronounced in males than in females (Z-score: M -3.8 ± 1.6, F -2.28 ± 0.92, p = 0.0006).",742,929,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,outcome,PD-R-023-O04,abstract,These were associated to post-traumatic fractures in 16 subjects (59% of fallers).,1094,1176,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-023,PD,27356592,population,PD-R-023-P01,abstract,These were associated to post-traumatic fractures in 16 subjects (59% of fallers).,1094,1176,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,entity,PD-R-027-E01,abstract,"Ex vivo studies indicated that both acute and chronic administration of salsolinol did not affect the dopamine metabolism, its striatal concentration or α-synuclein and tyrosine hydroxylase protein level in the rat substantia nigra and striatum.",1634,1879,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,entity,PD-R-027-E02,abstract,"Ex vivo studies indicated that both acute and chronic administration of salsolinol did not affect the dopamine metabolism, its striatal concentration or α-synuclein and tyrosine hydroxylase protein level in the rat substantia nigra and striatum.",1634,1879,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,entity,PD-R-027-E03,abstract,"In this study, we evaluated the effect of different (50, 100, and 500 µM) concentrations of salsolinol on markers of glutamate-induced apoptotic and neurotoxic cell damage, such as caspase-3 activity, lactate dehydrogenase (LDH) release, and the loss of mitochondrial membrane potential.",245,532,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,geography,PD-R-027-G01,affiliation,"Department of Neurochemistry, Institute of Pharmacology Polish Academy of Sciences, 12 Smętna Street, 31-343, Kraków, Poland, [email redacted from public snapshot].",0,151,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,method_model,PD-R-027-M01,abstract,The assessment of all investigated parameters was performed in primary cultures of rat or mouse hippocampal and striatum cells.,729,856,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,method_model,PD-R-027-M02,abstract,"In this study, we evaluated the effect of different (50, 100, and 500 µM) concentrations of salsolinol on markers of glutamate-induced apoptotic and neurotoxic cell damage, such as caspase-3 activity, lactate dehydrogenase (LDH) release, and the loss of mitochondrial membrane potential.",245,532,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,outcome,PD-R-027-O01,abstract,"Our study showed that salsolinol had biphasic effects, namely, at lower concentrations (50 and 100 µM), it demonstrated a distinct neuroprotective activity, whereas in the highest one (500 µM) caused neurotoxic effect.",857,1075,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,outcome,PD-R-027-O02,abstract,Salsolinol in concentrations of 50 and 100 µM significantly antagonized the pro-apoptotic and neurotoxic effects caused by 1 mM glutamate.,1076,1214,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,outcome,PD-R-027-O03,abstract,Salsolinol diminished the number of bright fragmented nuclei with condensed chromatin and increased cell survival in Hoechst 33342 and calcein AM staining in hippocampal cultures.,1215,1394,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-027,PD,25537852,outcome,PD-R-027-O04,abstract,"Additionally, in the low 50 µM concentration, it produced a significant inhibition of glutamate-induced loss of membrane mitochondrial potential.",1395,1540,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,geography,PD-R-029-G01,affiliation,"Research Service, Michael E. DeBakey Veterans Affairs Medical Center, Houston, TX.",0,82,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,outcome,PD-R-029-O01,abstract,RESULTS: Frequent fallers had more ADL limitations than nonfallers (p < .001) and rare fallers (p = .004).,500,606,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,outcome,PD-R-029-O02,abstract,CONCLUSIONS: Falls and fear of falling were associated with more ADL limitations and less physical activity after adjusting for physical impairments.,955,1104,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-029,PD,24700259,population,PD-R-029-P01,abstract,"AIM: To investigate the relationships between falls, fear of falling, and activity limitations in individuals with Parkinson's disease (PD).",0,140,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,geography,PD-R-030-G01,affiliation,"1 Department of Neurology, First Affiliated Hospital of Fujian Medical University, No. 20, Chazhong Rd, Fuzhou City, Fuzhou Province 350005, China.",0,147,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,method_model,PD-R-030-M01,abstract,MATERIALS AND METHODS: Thirty patients with PD who underwent proton MR spectroscopy ((1)H-MRS) and for whom a Hoehn-Yahr stage and a UPDRS score for PD were determined were retrospectively reviewed.,317,515,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,method_model,PD-R-030-M02,abstract,OBJECTIVE: This retrospective study aimed to examine the relationship between the ratio of N-acetyl aspartate (NAA) to creatine in the substantia nigra (SN) and globus pallidus (GP) and the Hoehn-Yahr stage and Unified Parkinson Disease Rating Scale (UPDRS) score determined for patients with Parkinson disease (PD).,0,316,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,outcome,PD-R-030-O01,abstract,RESULTS: The mean (± SD) age of the patients was 67.7 (± 10.6) years.,601,670,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,outcome,PD-R-030-O02,abstract,The NC ratio (the NAA-to-creatine ratio for the initially symptomatic side or the body divided by the NAA-to-creatine ratio for the contralateral side) for the bilateral GP (BGPNC) was significantly lower in the patients with stages 1-2 PD than in the patients with stages 3-5 PD (0.68 ± 0.23 vs 0.84 ± 0.11; p = 0.023).,809,1129,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,outcome,PD-R-030-O03,abstract,The NAA-to-creatine ratio for the initially symptomatic side of the SN was negatively correlated with the UPDRS score (r = -0.379; p = 0.039).,1130,1272,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,outcome,PD-R-030-O04,abstract,"CONCLUSION: In early PD, the changes in the GP are more pronounced on the side affected at the onset of PD, which may contribute to the development of asymmetric symptoms and signs.",1273,1454,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-030,PD,26797368,population,PD-R-030-P01,abstract,"Fourteen patients had PD of Hoehn-Yahr stages 1-2, and 16 patients had PD of Hoehn-Yahr stages 3-5.",709,808,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,geography,PD-R-031-G01,affiliation,"Anatomy and Histology Section, Department of Neurosciences, Biomedicine and Movement Sciences, University of Verona, Strada le Grazie, 37134, Verona, Italy.",0,156,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,geography,PD-R-031-G02,affiliation,"Division of Neurology, Morton and Gloria Shulman Movement Disorders Clinic and the Edmond J. Safra Program in Parkinson's Disease, Toronto Western Hospital, UHN, University of Toronto, Toronto, ON, Canada.",290,495,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,geography,PD-R-031-G03,affiliation,"Krembil Research Institute, Toronto, ON, Canada.",498,546,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,outcome,PD-R-031-O01,abstract,"Although scores decreased over time, no significant difference was found between global taste scores of first and second evaluation, neither comparing every single taste quality (WMT: p = 0.234, Mann-Whitney U test; TST: p = 0.747, Mann-Whitney U test; McNemar chi-square in the range of 0-1.455).",868,1165,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,outcome,PD-R-031-O02,abstract,"These results confirm a persistent but slight and stable taste impairment, in patients with Parkinson's disease.",1166,1278,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,population,PD-R-031-P01,abstract,"A group of 26 patients was re-examined (16 males and 10 females; mean age 70.9 ± 8.4 years, range 54-88 years).",426,537,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-031,PD,27812756,population,PD-R-031-P02,abstract,"A group of 26 patients was re-examined (16 males and 10 females; mean age 70.9 ± 8.4 years, range 54-88 years).",426,537,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,geography,PD-R-038-G01,affiliation,"Department of Neurology, Institute of Neurology, Madras Medical College, Chennai, Tamil Nadu, India.",0,100,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,outcome,PD-R-038-O01,abstract,RESULTS: All of them completed the task of swallowing.,810,864,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,outcome,PD-R-038-O02,abstract,"The PD patients showed decreased swallowing speed (7.15 ml/s in males and 6.61 ml/s in females), decreased swallowing volume (14.59 ml/swallow and 14 ml/swallow in females), and increased swallowing duration (2.37 s/swallow and 2.42 s/swallow) which are statistically significant.",1013,1293,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,outcome,PD-R-038-O03,abstract,"There was a significant positive correlation between the severity, duration, and staging of the disease with the swallowing performance and a poor correlation between the subjective reports of dysphagia and the objective performance on water swallow test.",1294,1549,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,outcome,PD-R-038-O04,abstract,CONCLUSION: The water swallowing test is a simple bedside test to identify the swallowing changes early in PD.,1550,1660,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-038,PD,24753662,population,PD-R-038-P01,abstract,OBJECTIVES: To evaluate the swallowing ability of the PD patients and to correlate it with the indicators of disease progression.,143,272,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,geography,PD-R-039-G01,affiliation,"Department of Neurology, School of Medicine, University of Washington, Seattle, WA, USA.",0,88,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,method_model,PD-R-039-M01,abstract,"We used logistic regression models and controlled for age, sex, African American race, and education.",788,889,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,outcome,PD-R-039-O01,abstract,PURPOSE: We sought to improve a previous algorithm to ascertain Parkinson's disease (PD) in the Cardiovascular Health Study by incorporating additional data from Medicare outpatient claims.,0,189,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,outcome,PD-R-039-O02,abstract,"We compared our results to the previous algorithm in terms of baseline prevalence and incidence of PD, as well as associations with baseline smoking characteristics.",190,355,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,outcome,PD-R-039-O03,abstract,RESULTS: We identified 75 additional cases but reclassified 80 previously identified cases as not having PD.,890,998,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,outcome,PD-R-039-O04,abstract,"We observed significant inverse association with smoking status (odds ratio = 0.42; 95% confidence interval (CI) = 0.22, 0.79), and inverse linear trends with pack-years (p = 0.005), and cigarettes per day (p = 0.019) with incident PD.",999,1234,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-039,PD,24357102,population,PD-R-039-P01,title,Enhancing case ascertainment of Parkinson's disease using Medicare claims data in a population-based cohort: the Cardiovascular Health Study.,0,141,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,geography,PD-R-044-G01,affiliation,"Department of Functional Neurosurgery, The Affiliated Brain Hospital of Nanjing Medical University, Nanjing 210029, China.",0,122,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,intervention,PD-R-044-I01,title,Altered Regional Homogeneity and Functional Connectivity during Microlesion Period after Deep Brain Stimulation in Parkinson's Disease.,0,135,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,method_model,PD-R-044-M01,abstract,METHOD: Resting-state functional MRI data were collected from 27 PD patients before and after the first day of DBS and 12 healthy controls (HCs) in this study.,558,717,high
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,outcome,PD-R-044-O01,abstract,"RESULTS: There were increased ReHo in the basal ganglia-thalamocortical circuit (left supplementary motor area and bilateral paracentral lobule), whereas decreased ReHo in the default mode network (DMN) (left angular gyrus, bilateral precuneus), prefrontal cortex (bilateral middle frontal gyrus), and the cerebello-thalamocortical (CTC) circuit (Cerebellum_crus2/1_L) after DBS.",847,1226,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,outcome,PD-R-044-O02,abstract,"CONCLUSION: Microlesion of the thalamus caused by electrode implantation can alter the activity of the basal ganglia-thalamocortical circuit, prefrontal cortex, DMN, and CTC circuit and induce abnormal FC in the lingual gyrus, cerebellum, prefrontal cortex, and DMN among PD patients.",1309,1593,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-044,PD,34512944,population,PD-R-044-P01,abstract,BACKGROUND: Patients with Parkinson's disease (PD) undergoing deep brain electrode implantation experience a temporary improvement in motor symptoms before the electrical stimulation begins.,0,190,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,outcome,PD-R-047-O01,title,Prediction of Freezing of Gait in Patients With Parkinson's Disease by Identifying Impaired Gait Patterns.,0,106,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,outcome,PD-R-047-O02,abstract,"Freezing of gait (FoG) prediction, combined with rhythmic laser cues, may help Parkinson's disease (PD) patients overcome FoG episodes.",0,135,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,PD-R-047,PD,31995497,outcome,PD-R-047-O03,abstract,This study aimed to utilize the impaired gait patterns preceding FoG to build a machine-learning-based model for FoG prediction.,136,264,medium
